YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER_FL_NUM,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST,DEST_CITY_NAME,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2024,1,17,3,1/17/2024 0:00,UA,19977,1912,ORD,"Chicago, IL",IL,Illinois,IAH,"Houston, TX",Texas,1601,1603,2,2,0,1858,-2,0,0,175,141,1,925,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,1914,ORD,"Chicago, IL",IL,Illinois,IAH,"Houston, TX",Texas,1407,1414,7,7,0,1659,-8,0,0,165,138,1,925,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,1927,ORD,"Chicago, IL",IL,Illinois,BNA,"Nashville, TN",Tennessee,1400,1528,88,88,1,1650,69,69,1,82,56,1,409,6,0,0,0,63
2024,1,17,3,1/17/2024 0:00,UA,19977,1933,ORD,"Chicago, IL",IL,Illinois,MSP,"Minneapolis, MN",Minnesota,1600,1557,-3,0,0,1741,8,8,0,104,67,1,334,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,1935,ORD,"Chicago, IL",IL,Illinois,IAH,"Houston, TX",Texas,0545,0541,-4,0,0,0817,-28,0,0,156,134,1,925,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,1943,ORD,"Chicago, IL",IL,Illinois,IAH,"Houston, TX",Texas,0745,0741,-4,0,0,1045,0,0,0,184,136,1,925,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,1944,ORD,"Chicago, IL",IL,Illinois,PHX,"Phoenix, AZ",Arizona,1255,1302,7,7,0,1555,0,0,0,233,213,1,1440,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,1949,ORD,"Chicago, IL",IL,Illinois,DCA,"Washington, DC",Virginia,0600,0558,-2,0,0,0841,-18,0,0,103,79,1,612,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,1963,ORD,"Chicago, IL",IL,Illinois,BWI,"Baltimore, MD",Maryland,1820,1831,11,11,0,2127,9,9,0,116,76,1,622,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,1968,ORD,"Chicago, IL",IL,Illinois,LGA,"New York, NY",New York,1300,1254,-6,0,0,1554,-19,0,0,120,98,1,733,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,1970,ORD,"Chicago, IL",IL,Illinois,DCA,"Washington, DC",Virginia,1535,1616,41,41,1,1906,32,32,1,110,74,1,612,32,0,0,0,0
2024,1,17,3,1/17/2024 0:00,UA,19977,1975,ORD,"Chicago, IL",IL,Illinois,IAH,"Houston, TX",Texas,1750,1832,42,42,1,2110,20,20,1,158,134,1,925,2,0,0,0,18
2024,1,17,3,1/17/2024 0:00,UA,19977,1980,ORD,"Chicago, IL",IL,Illinois,LGA,"New York, NY",New York,1830,1857,27,27,1,2152,3,3,0,115,85,1,733,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,1989,ORD,"Chicago, IL",IL,Illinois,DCA,"Washington, DC",Virginia,0900,0917,17,17,1,1148,-11,0,0,91,75,1,612,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,1994,ORD,"Chicago, IL",IL,Illinois,DEN,"Denver, CO",Colorado,0845,0843,-2,0,0,1025,-10,0,0,162,135,1,888,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,1996,ORD,"Chicago, IL",IL,Illinois,SJU,"San Juan, PR",Puerto Rico,0855,0852,-3,0,0,1508,-27,0,0,256,231,1,2072,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2004,ORD,"Chicago, IL",IL,Illinois,DEN,"Denver, CO",Colorado,1430,1720,170,170,1,1904,165,165,1,164,139,1,888,0,0,0,0,165
2024,1,17,3,1/17/2024 0:00,UA,19977,2008,ORD,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,0710,0706,-4,0,0,0950,-27,0,0,104,83,1,606,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2012,ORD,"Chicago, IL",IL,Illinois,PBI,"West Palm Beach/Palm Beach, FL",Florida,0710,,,,,,,,,,,1,1144,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2017,ORD,"Chicago, IL",IL,Illinois,JAC,"Jackson, WY",Wyoming,0915,0913,-2,0,0,1140,-2,0,0,207,188,1,1162,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2019,ORD,"Chicago, IL",IL,Illinois,LAX,"Los Angeles, CA",California,1254,1258,4,4,0,1519,-6,0,0,261,239,1,1744,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2025,ORD,"Chicago, IL",IL,Illinois,ICT,"Wichita, KS",Kansas,1950,1952,2,2,0,2152,-6,0,0,120,99,1,588,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2037,ORD,"Chicago, IL",IL,Illinois,SJC,"San Jose, CA",California,1941,2017,36,36,1,2300,25,25,1,283,255,1,1829,25,0,0,0,0
2024,1,17,3,1/17/2024 0:00,UA,19977,2039,ORD,"Chicago, IL",IL,Illinois,SFO,"San Francisco, CA",California,1825,1848,23,23,1,2136,19,19,1,288,251,1,1846,19,0,0,0,0
2024,1,17,3,1/17/2024 0:00,UA,19977,2048,ORD,"Chicago, IL",IL,Illinois,IAH,"Houston, TX",Texas,1245,1242,-3,0,0,1518,-26,0,0,156,133,1,925,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2054,ORD,"Chicago, IL",IL,Illinois,ORF,"Norfolk, VA",Virginia,1150,1326,96,96,1,1613,80,80,1,107,86,1,717,0,0,0,0,80
2024,1,17,3,1/17/2024 0:00,UA,19977,2059,ORD,"Chicago, IL",IL,Illinois,LAX,"Los Angeles, CA",California,0710,,,,,,,,,,,1,1744,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2085,ORD,"Chicago, IL",IL,Illinois,LAX,"Los Angeles, CA",California,1035,,,,,,,,,,,1,1744,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2090,ORD,"Chicago, IL",IL,Illinois,MIA,"Miami, FL",Florida,0710,0709,-1,0,0,1110,-15,0,0,181,156,1,1197,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2095,ORD,"Chicago, IL",IL,Illinois,LAX,"Los Angeles, CA",California,1538,1555,17,17,1,1821,11,11,0,266,242,1,1744,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2099,ORD,"Chicago, IL",IL,Illinois,EWR,"Newark, NJ",New Jersey,0906,0914,8,8,0,1219,-2,0,0,125,85,1,719,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2110,ORD,"Chicago, IL",IL,Illinois,LAX,"Los Angeles, CA",California,2020,2019,-1,0,0,2251,-12,0,0,272,246,1,1744,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2127,ORD,"Chicago, IL",IL,Illinois,MCO,"Orlando, FL",Florida,1800,1811,11,11,0,2152,0,0,0,161,130,1,1005,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2131,ORD,"Chicago, IL",IL,Illinois,LGA,"New York, NY",New York,2000,1954,-6,0,0,2240,-39,0,0,106,86,1,733,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2133,ORD,"Chicago, IL",IL,Illinois,SLC,"Salt Lake City, UT",Utah,1317,1335,18,18,1,1614,11,11,0,219,192,1,1250,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2135,ORD,"Chicago, IL",IL,Illinois,DCA,"Washington, DC",Virginia,1406,1405,-1,0,0,1658,-2,0,0,113,77,1,612,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2137,ORD,"Chicago, IL",IL,Illinois,SLC,"Salt Lake City, UT",Utah,0855,0850,-5,0,0,1141,0,0,0,231,206,1,1250,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2138,ORD,"Chicago, IL",IL,Illinois,EWR,"Newark, NJ",New Jersey,1417,1420,3,3,0,1706,-37,0,0,106,90,1,719,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2150,ORD,"Chicago, IL",IL,Illinois,MCI,"Kansas City, MO",Missouri,0845,0857,12,12,0,1031,5,5,0,94,66,1,403,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2152,ORD,"Chicago, IL",IL,Illinois,MIA,"Miami, FL",Florida,1050,1112,22,22,1,1505,0,0,0,173,154,1,1197,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2163,ORD,"Chicago, IL",IL,Illinois,MCI,"Kansas City, MO",Missouri,2020,2038,18,18,1,2212,6,6,0,94,68,1,403,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2167,ORD,"Chicago, IL",IL,Illinois,LGA,"New York, NY",New York,1500,1505,5,5,0,1753,-22,0,0,108,92,1,733,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2172,ORD,"Chicago, IL",IL,Illinois,LGA,"New York, NY",New York,0700,0733,33,33,1,1024,10,10,0,111,91,1,733,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2182,ORD,"Chicago, IL",IL,Illinois,LGA,"New York, NY",New York,1400,1401,1,1,0,1657,-16,0,0,116,93,1,733,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2183,ORD,"Chicago, IL",IL,Illinois,MCO,"Orlando, FL",Florida,0720,0719,-1,0,0,1053,-11,0,0,154,126,1,1005,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,219,ORD,"Chicago, IL",IL,Illinois,HNL,"Honolulu, HI",Hawaii,0945,1032,47,47,1,1614,64,64,1,582,546,1,4243,47,0,17,0,0
2024,1,17,3,1/17/2024 0:00,UA,19977,2200,ORD,"Chicago, IL",IL,Illinois,LGA,"New York, NY",New York,0800,0755,-5,0,0,1051,-23,0,0,116,91,1,733,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2204,ORD,"Chicago, IL",IL,Illinois,TPA,"Tampa, FL",Florida,1040,1039,-1,0,0,1433,5,5,0,174,131,1,1012,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2211,ORD,"Chicago, IL",IL,Illinois,SNA,"Santa Ana, CA",California,1940,1947,7,7,0,2218,-1,0,0,271,248,1,1726,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2224,ORD,"Chicago, IL",IL,Illinois,ORF,"Norfolk, VA",Virginia,1759,1758,-1,0,0,2054,-16,0,0,116,91,1,717,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2226,ORD,"Chicago, IL",IL,Illinois,CLE,"Cleveland, OH",Ohio,1425,1422,-3,0,0,1634,-8,0,0,72,47,1,316,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2228,ORD,"Chicago, IL",IL,Illinois,IAD,"Washington, DC",Virginia,0859,0935,36,36,1,1207,17,17,1,92,70,1,588,9,0,0,0,8
2024,1,17,3,1/17/2024 0:00,UA,19977,2230,ORD,"Chicago, IL",IL,Illinois,DFW,"Dallas/Fort Worth, TX",Texas,2000,2002,2,2,0,2231,-14,0,0,149,122,1,802,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2231,ORD,"Chicago, IL",IL,Illinois,PHX,"Phoenix, AZ",Arizona,1610,,,,,,,,,,,1,1440,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2247,ORD,"Chicago, IL",IL,Illinois,PHX,"Phoenix, AZ",Arizona,0720,0730,10,10,0,1017,-4,0,0,227,207,1,1440,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2263,ORD,"Chicago, IL",IL,Illinois,PSP,"Palm Springs, CA",California,0919,0940,21,21,1,1155,-3,0,0,255,233,1,1651,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2275,ORD,"Chicago, IL",IL,Illinois,DCA,"Washington, DC",Virginia,1935,1939,4,4,0,2207,-28,0,0,88,73,1,612,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2279,ORD,"Chicago, IL",IL,Illinois,PIT,"Pittsburgh, PA",Pennsylvania,1425,1420,-5,0,0,1634,-28,0,0,74,55,1,413,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2282,ORD,"Chicago, IL",IL,Illinois,EWR,"Newark, NJ",New Jersey,1545,1543,-2,0,0,1827,-47,0,0,104,85,1,719,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2287,ORD,"Chicago, IL",IL,Illinois,SAT,"San Antonio, TX",Texas,0908,1004,56,56,1,1253,33,33,1,169,146,1,1041,0,0,0,0,33
2024,1,17,3,1/17/2024 0:00,UA,19977,2289,ORD,"Chicago, IL",IL,Illinois,SEA,"Seattle, WA",Washington,2007,2005,-2,0,0,2247,-10,0,0,282,249,1,1721,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2290,ORD,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,1355,1448,53,53,1,1731,28,28,1,103,81,1,606,1,0,0,0,27
2024,1,17,3,1/17/2024 0:00,UA,19977,2296,ORD,"Chicago, IL",IL,Illinois,CID,"Cedar Rapids/Iowa City, IA",Iowa,1945,1946,1,1,0,2043,-19,0,0,57,39,1,196,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2298,ORD,"Chicago, IL",IL,Illinois,PBI,"West Palm Beach/Palm Beach, FL",Florida,1114,1232,78,78,1,1618,56,56,1,166,147,1,1144,1,0,0,0,55
2024,1,17,3,1/17/2024 0:00,UA,19977,2302,ORD,"Chicago, IL",IL,Illinois,PNS,"Pensacola, FL",Florida,1100,1105,5,5,0,1320,-5,0,0,135,110,1,794,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2312,ORD,"Chicago, IL",IL,Illinois,LGA,"New York, NY",New York,1730,1727,-3,0,0,2021,-24,0,0,114,91,1,733,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2315,ORD,"Chicago, IL",IL,Illinois,MSP,"Minneapolis, MN",Minnesota,2000,2034,34,34,1,2154,20,20,1,80,59,1,334,0,0,0,0,20
2024,1,17,3,1/17/2024 0:00,UA,19977,2319,ORD,"Chicago, IL",IL,Illinois,SFO,"San Francisco, CA",California,1555,1607,12,12,0,1847,9,9,0,280,257,1,1846,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2320,ORD,"Chicago, IL",IL,Illinois,TPA,"Tampa, FL",Florida,1400,1357,-3,0,0,1734,-14,0,0,157,130,1,1012,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2325,ORD,"Chicago, IL",IL,Illinois,PIT,"Pittsburgh, PA",Pennsylvania,1758,1809,11,11,0,2042,9,9,0,93,62,1,413,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2326,ORD,"Chicago, IL",IL,Illinois,TPA,"Tampa, FL",Florida,0730,0722,-8,0,0,1054,-24,0,0,152,126,1,1012,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2333,ORD,"Chicago, IL",IL,Illinois,BNA,"Nashville, TN",Tennessee,1040,1040,0,0,0,1220,0,0,0,100,60,1,409,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2334,ORD,"Chicago, IL",IL,Illinois,DCA,"Washington, DC",Virginia,0700,0705,5,5,0,0953,-6,0,0,108,82,1,612,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2340,ORD,"Chicago, IL",IL,Illinois,MCO,"Orlando, FL",Florida,1100,1059,-1,0,0,1430,-12,0,0,151,123,1,1005,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2347,ORD,"Chicago, IL",IL,Illinois,CLE,"Cleveland, OH",Ohio,2110,2107,-3,0,0,2312,-18,0,0,65,44,1,316,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2365,ORD,"Chicago, IL",IL,Illinois,BUF,"Buffalo, NY",New York,1356,,,,,,,,,,,1,474,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2382,ORD,"Chicago, IL",IL,Illinois,TUS,"Tucson, AZ",Arizona,0916,1011,55,55,1,1301,35,35,1,230,210,1,1437,0,0,0,0,35
2024,1,17,3,1/17/2024 0:00,UA,19977,2389,ORD,"Chicago, IL",IL,Illinois,RSW,"Fort Myers, FL",Florida,1040,1055,15,15,1,1440,-1,0,0,165,138,1,1120,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2392,ORD,"Chicago, IL",IL,Illinois,SAN,"San Diego, CA",California,1955,2012,17,17,1,2227,-1,0,0,255,234,1,1723,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2417,ORD,"Chicago, IL",IL,Illinois,SDF,"Louisville, KY",Kentucky,1945,2004,19,19,1,2230,22,22,1,86,45,1,286,19,0,3,0,0
2024,1,17,3,1/17/2024 0:00,UA,19977,2418,ORD,"Chicago, IL",IL,Illinois,IAD,"Washington, DC",Virginia,1820,1946,86,86,1,2213,54,54,1,87,66,1,588,10,0,0,0,44
2024,1,17,3,1/17/2024 0:00,UA,19977,2430,ORD,"Chicago, IL",IL,Illinois,LAX,"Los Angeles, CA",California,0915,1038,83,83,1,1322,87,87,1,284,245,1,1744,83,0,4,0,0
2024,1,17,3,1/17/2024 0:00,UA,19977,2434,ORD,"Chicago, IL",IL,Illinois,SFO,"San Francisco, CA",California,1945,2012,27,27,1,2304,24,24,1,292,262,1,1846,16,0,0,0,8
2024,1,17,3,1/17/2024 0:00,UA,19977,2440,ORD,"Chicago, IL",IL,Illinois,AUS,"Austin, TX",Texas,1255,1252,-3,0,0,1533,-22,0,0,161,139,1,977,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2445,ORD,"Chicago, IL",IL,Illinois,SAN,"San Diego, CA",California,0915,0920,5,5,0,1147,0,0,0,267,238,1,1723,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2463,ORD,"Chicago, IL",IL,Illinois,MCO,"Orlando, FL",Florida,1415,,,,,,,,,,,1,1005,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2466,ORD,"Chicago, IL",IL,Illinois,MSN,"Madison, WI",Wisconsin,2000,2003,3,3,0,2049,-14,0,0,46,28,1,108,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2479,ORD,"Chicago, IL",IL,Illinois,MSY,"New Orleans, LA",Louisiana,1050,1046,-4,0,0,1309,-11,0,0,143,120,1,837,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2483,ORD,"Chicago, IL",IL,Illinois,IAH,"Houston, TX",Texas,0845,0906,21,21,1,1138,-7,0,0,152,131,1,925,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2485,ORD,"Chicago, IL",IL,Illinois,SLC,"Salt Lake City, UT",Utah,1958,,,,,,,,,,,1,1250,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2600,ORD,"Chicago, IL",IL,Illinois,EYW,"Key West, FL",Florida,1035,1034,-1,0,0,1438,-11,0,0,184,164,1,1251,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2604,ORD,"Chicago, IL",IL,Illinois,TPA,"Tampa, FL",Florida,1811,1838,27,27,1,2207,7,7,0,149,125,1,1012,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2605,ORD,"Chicago, IL",IL,Illinois,DEN,"Denver, CO",Colorado,1750,1748,-2,0,0,1933,-6,0,0,165,130,1,888,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,261,ORD,"Chicago, IL",IL,Illinois,DCA,"Washington, DC",Virginia,1755,1756,1,1,0,2035,-15,0,0,99,73,1,612,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2618,ORD,"Chicago, IL",IL,Illinois,LGA,"New York, NY",New York,1630,1629,-1,0,0,1923,-22,0,0,114,91,1,733,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2622,ORD,"Chicago, IL",IL,Illinois,DEN,"Denver, CO",Colorado,1610,1629,19,19,1,1810,11,11,0,161,134,1,888,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2631,ORD,"Chicago, IL",IL,Illinois,OMA,"Omaha, NE",Nebraska,1245,1244,-1,0,0,1422,-3,0,0,98,74,1,416,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2632,ORD,"Chicago, IL",IL,Illinois,SRQ,"Sarasota/Bradenton, FL",Florida,1049,1040,-9,0,0,1421,-18,0,0,161,141,1,1050,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,264,ORD,"Chicago, IL",IL,Illinois,SAN,"San Diego, CA",California,0720,0718,-2,0,0,1002,10,10,0,284,253,1,1723,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2649,ORD,"Chicago, IL",IL,Illinois,LAX,"Los Angeles, CA",California,1750,1748,-2,0,0,2033,12,12,0,285,250,1,1744,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2652,ORD,"Chicago, IL",IL,Illinois,LAS,"Las Vegas, NV",Nevada,2004,2001,-3,0,0,2151,-24,0,0,230,207,1,1514,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2653,ORD,"Chicago, IL",IL,Illinois,DSM,"Des Moines, IA",Iowa,0900,0926,26,26,1,1039,6,6,0,73,52,1,299,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2661,ORD,"Chicago, IL",IL,Illinois,LGA,"New York, NY",New York,0900,0905,5,5,0,1202,-11,0,0,117,93,1,733,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2665,ORD,"Chicago, IL",IL,Illinois,IAH,"Houston, TX",Texas,2012,2040,28,28,1,2312,1,1,0,152,130,1,925,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2672,ORD,"Chicago, IL",IL,Illinois,AUS,"Austin, TX",Texas,0925,0942,17,17,1,1217,-11,0,0,155,137,1,977,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2673,ORD,"Chicago, IL",IL,Illinois,LGA,"New York, NY",New York,1100,1055,-5,0,0,1356,-16,0,0,121,97,1,733,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2674,ORD,"Chicago, IL",IL,Illinois,EWR,"Newark, NJ",New Jersey,1257,1320,23,23,1,1605,-18,0,0,105,84,1,719,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,2684,ORD,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,1055,1054,-1,0,0,1345,-18,0,0,111,82,1,606,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,270,ORD,"Chicago, IL",IL,Illinois,EWR,"Newark, NJ",New Jersey,1806,1807,1,1,0,2051,-38,0,0,104,85,1,719,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,276,ORD,"Chicago, IL",IL,Illinois,BZN,"Bozeman, MT",Montana,0900,0900,0,0,0,1130,-4,0,0,210,183,1,1185,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,281,ORD,"Chicago, IL",IL,Illinois,MCO,"Orlando, FL",Florida,0900,0858,-2,0,0,1233,-17,0,0,155,128,1,1005,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,312,ORD,"Chicago, IL",IL,Illinois,SRQ,"Sarasota/Bradenton, FL",Florida,1420,1439,19,19,1,1816,6,6,0,157,136,1,1050,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,320,ORD,"Chicago, IL",IL,Illinois,LAS,"Las Vegas, NV",Nevada,1110,1110,0,0,0,1325,6,6,0,255,231,1,1514,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,321,ORD,"Chicago, IL",IL,Illinois,PHX,"Phoenix, AZ",Arizona,0925,0943,18,18,1,1229,-2,0,0,226,206,1,1440,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,343,ORD,"Chicago, IL",IL,Illinois,SFO,"San Francisco, CA",California,0900,0921,21,21,1,1201,16,16,1,280,248,1,1846,16,0,0,0,0
2024,1,17,3,1/17/2024 0:00,UA,19977,357,ORD,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,1759,1754,-5,0,0,2044,-23,0,0,110,84,1,606,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,369,ORD,"Chicago, IL",IL,Illinois,PHL,"Philadelphia, PA",Pennsylvania,0725,0725,0,0,0,1010,-15,0,0,105,86,1,678,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,374,ORD,"Chicago, IL",IL,Illinois,CLE,"Cleveland, OH",Ohio,0725,0723,-2,0,0,0937,-8,0,0,74,45,1,316,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,378,ORD,"Chicago, IL",IL,Illinois,BOS,"Boston, MA",Massachusetts,1359,1356,-3,0,0,1652,-27,0,0,116,99,1,867,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,419,ORD,"Chicago, IL",IL,Illinois,RSW,"Fort Myers, FL",Florida,1805,1815,10,10,0,2204,-5,0,0,169,138,1,1120,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,455,ORD,"Chicago, IL",IL,Illinois,DFW,"Dallas/Fort Worth, TX",Texas,1245,1241,-4,0,0,1507,-22,0,0,146,116,1,802,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,463,ORD,"Chicago, IL",IL,Illinois,SNA,"Santa Ana, CA",California,1606,1812,126,126,1,2115,154,154,1,303,253,1,1726,3,0,28,0,123
2024,1,17,3,1/17/2024 0:00,UA,19977,467,ORD,"Chicago, IL",IL,Illinois,MSP,"Minneapolis, MN",Minnesota,1418,1517,59,59,1,1638,48,48,1,81,66,1,334,1,0,0,0,47
2024,1,17,3,1/17/2024 0:00,UA,19977,493,ORD,"Chicago, IL",IL,Illinois,PHL,"Philadelphia, PA",Pennsylvania,1830,1828,-2,0,0,2123,-12,0,0,115,82,1,678,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,503,ORD,"Chicago, IL",IL,Illinois,CMH,"Columbus, OH",Ohio,1430,1528,58,58,1,1741,43,43,1,73,40,1,296,0,0,0,0,43
2024,1,17,3,1/17/2024 0:00,UA,19977,528,ORD,"Chicago, IL",IL,Illinois,STL,"St. Louis, MO",Missouri,1355,1351,-4,0,0,1454,-26,0,0,63,46,1,258,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,531,ORD,"Chicago, IL",IL,Illinois,EGE,"Eagle, CO",Colorado,0900,0859,-1,0,0,1059,-7,0,0,180,155,1,1007,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,533,ORD,"Chicago, IL",IL,Illinois,OMA,"Omaha, NE",Nebraska,2015,2016,1,1,0,2152,-5,0,0,96,68,1,416,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,538,ORD,"Chicago, IL",IL,Illinois,SYR,"Syracuse, NY",New York,1810,1955,105,105,1,2224,81,81,1,89,70,1,607,0,22,0,0,59
2024,1,17,3,1/17/2024 0:00,UA,19977,563,ORD,"Chicago, IL",IL,Illinois,EWR,"Newark, NJ",New Jersey,0710,0703,-7,0,0,1003,-21,0,0,120,90,1,719,,,,,
2024,1,17,3,1/17/2024 0:00,UA,19977,602,ORD,"Chicago, IL",IL,Illinois,PHX,"Phoenix, AZ",Arizona,1959,2002,3,3,0,2253,-6,0,0,231,206,1,1440,,,,,
